job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
Backend Developer,3,High School,16,Finance,Large,India,Yes,0,70703
Product Manager,4,High School,13,Consulting,Startup,India,No,0,70934
Data Analyst,6,High School,16,Government,Startup,India,Hybrid,2,54861
AI Engineer,6,High School,4,Education,Enterprise,India,No,4,109636
Machine Learning Engineer,16,Master,19,Technology,Large,India,Yes,3,143588
Software Engineer,10,Bachelor,15,Consulting,Small,India,Hybrid,5,84404
Cybersecurity Analyst,0,Diploma,17,Media,Startup,India,Yes,2,68066
Data Scientist,12,High School,12,Telecom,Small,India,Yes,4,91090
Data Analyst,18,PhD,3,Manufacturing,Small,India,Yes,1,93040
DevOps Engineer,18,Bachelor,10,Retail,Startup,India,Hybrid,0,103540
Software Engineer,7,High School,16,Finance,Enterprise,India,No,3,103061
Business Analyst,7,High School,9,Education,Medium,India,Hybrid,4,75181
Cybersecurity Analyst,13,Master,6,Consulting,Startup,India,No,3,93915
Software Engineer,0,PhD,18,Government,Small,India,Yes,1,90055
Backend Developer,1,High School,5,Finance,Medium,India,No,1,54821
Business Analyst,13,Master,12,Technology,Enterprise,India,Yes,5,121137
Data Scientist,15,Master,13,Finance,Startup,India,Yes,3,94401
Data Scientist,10,Bachelor,16,Technology,Startup,India,No,0,83091
Product Manager,12,Diploma,17,Retail,Enterprise,India,No,3,135480
Data Scientist,4,Master,8,Consulting,Enterprise,India,Hybrid,5,100385
DevOps Engineer,19,Bachelor,6,Telecom,Medium,India,No,2,103868
Cloud Engineer,3,High School,19,Government,Enterprise,India,Hybrid,0,101157
Data Analyst,2,Master,7,Manufacturing,Medium,India,Yes,2,68250
Data Scientist,15,Master,5,Consulting,Small,India,Hybrid,3,103651
Data Scientist,14,High School,1,Education,Large,India,Hybrid,1,96868
DevOps Engineer,13,Diploma,19,Finance,Large,India,Yes,5,114001
AI Engineer,7,High School,11,Consulting,Small,India,Hybrid,2,95684
AI Engineer,12,PhD,13,Technology,Startup,India,Hybrid,0,114471
DevOps Engineer,12,Master,6,Retail,Medium,India,Yes,0,109951
DevOps Engineer,6,Master,12,Technology,Enterprise,India,Yes,4,126917
AI Engineer,6,Diploma,9,Retail,Small,India,No,0,89028
Machine Learning Engineer,11,Diploma,6,Government,Startup,India,Yes,0,88202
Frontend Developer,8,High School,5,Manufacturing,Enterprise,India,Yes,5,102987
Data Analyst,20,Bachelor,4,Healthcare,Small,India,No,1,79392
Cybersecurity Analyst,8,Master,12,Healthcare,Medium,India,Yes,5,99197
Software Engineer,20,Bachelor,17,Retail,Enterprise,India,Yes,1,145331
AI Engineer,18,Master,7,Government,Enterprise,India,Yes,3,155647
AI Engineer,2,Master,15,Manufacturing,Small,India,Hybrid,3,102076
Data Analyst,3,Master,2,Finance,Enterprise,India,No,5,88796
Data Scientist,5,Bachelor,11,Technology,Medium,India,No,1,77914
Frontend Developer,0,Bachelor,5,Consulting,Enterprise,India,No,4,86263
Data Analyst,4,Diploma,8,Manufacturing,Startup,India,Hybrid,4,63893
Cybersecurity Analyst,17,Bachelor,12,Education,Medium,India,Yes,3,103971
Business Analyst,15,Bachelor,16,Technology,Enterprise,India,No,4,107085
Frontend Developer,12,Diploma,4,Media,Startup,India,Hybrid,0,62962
Cybersecurity Analyst,6,High School,6,Consulting,Startup,India,Yes,0,75120
DevOps Engineer,10,Bachelor,5,Telecom,Medium,India,Yes,5,88265
AI Engineer,8,Master,19,Technology,Large,India,Yes,5,130038
Product Manager,18,Diploma,7,Manufacturing,Enterprise,India,Hybrid,5,132477
Data Analyst,12,PhD,6,Healthcare,Enterprise,India,No,0,109743
Backend Developer,18,Diploma,16,Finance,Large,India,Hybrid,5,122684
Machine Learning Engineer,19,Bachelor,3,Finance,Large,India,Hybrid,1,125536
Business Analyst,13,Diploma,5,Retail,Medium,India,Yes,4,81432
Backend Developer,5,PhD,19,Telecom,Startup,India,No,2,89229
Cybersecurity Analyst,6,Master,3,Government,Small,India,Yes,2,89508
Cybersecurity Analyst,9,Master,10,Media,Medium,India,No,0,91666
Machine Learning Engineer,8,PhD,19,Retail,Small,India,Hybrid,4,117488
Cybersecurity Analyst,5,High School,3,Retail,Startup,India,Hybrid,5,66796
DevOps Engineer,14,Diploma,3,Retail,Small,India,Hybrid,5,92513
Cloud Engineer,13,Bachelor,2,Education,Large,India,Hybrid,1,98970
Backend Developer,5,High School,3,Government,Large,India,No,0,72355
Backend Developer,4,Diploma,3,Healthcare,Small,India,Hybrid,1,71891
Business Analyst,2,Master,1,Healthcare,Startup,India,Hybrid,2,64827
Business Analyst,18,PhD,13,Manufacturing,Enterprise,India,Hybrid,2,128588
Data Analyst,20,High School,15,Telecom,Startup,India,Hybrid,4,80090
Cloud Engineer,5,Bachelor,15,Technology,Medium,India,Hybrid,1,85871
AI Engineer,4,PhD,10,Finance,Medium,India,Hybrid,0,110350
Backend Developer,20,Master,17,Telecom,Medium,India,No,5,117950
Data Scientist,4,Bachelor,19,Telecom,Medium,India,Yes,3,81457
Cybersecurity Analyst,2,Master,7,Media,Enterprise,India,Yes,5,119306
Machine Learning Engineer,17,Master,17,Telecom,Large,India,No,4,135135
Software Engineer,5,Master,6,Media,Medium,India,Hybrid,5,94712
Backend Developer,1,Diploma,12,Media,Startup,India,Yes,3,66804
Software Engineer,15,PhD,19,Finance,Enterprise,India,Yes,4,144338
Software Engineer,13,High School,19,Finance,Small,India,No,2,84827
Machine Learning Engineer,3,PhD,2,Consulting,Small,India,No,4,96702
Cybersecurity Analyst,6,Master,9,Government,Medium,India,Yes,4,99794
Product Manager,16,High School,3,Manufacturing,Large,India,Yes,0,106989
Backend Developer,20,PhD,9,Government,Large,India,Yes,4,140297
Cloud Engineer,10,PhD,12,Media,Large,India,Yes,0,116137
Cybersecurity Analyst,12,Master,19,Media,Enterprise,India,Hybrid,3,134848
AI Engineer,18,PhD,9,Education,Medium,India,No,1,135352
Product Manager,9,High School,3,Education,Startup,India,Yes,1,79269
Business Analyst,5,PhD,9,Consulting,Startup,India,Hybrid,1,79934
Cybersecurity Analyst,9,PhD,12,Government,Small,India,No,3,109932
Business Analyst,11,Bachelor,6,Manufacturing,Startup,India,No,4,75899
Backend Developer,16,High School,3,Retail,Enterprise,India,Hybrid,0,99393
Data Analyst,7,Bachelor,16,Finance,Large,India,No,3,85135
Cloud Engineer,11,High School,16,Consulting,Enterprise,India,Hybrid,2,106540
Cloud Engineer,6,Bachelor,16,Retail,Large,India,Hybrid,3,96896
Frontend Developer,6,Diploma,16,Government,Startup,India,Yes,5,71322
Backend Developer,16,Bachelor,6,Finance,Medium,India,Hybrid,3,83172
AI Engineer,10,Bachelor,15,Consulting,Medium,India,Yes,1,109430
Software Engineer,20,PhD,12,Telecom,Startup,India,Hybrid,4,115846
Machine Learning Engineer,2,Diploma,7,Government,Medium,India,No,5,88454
Machine Learning Engineer,4,Diploma,4,Education,Enterprise,India,Yes,2,101466
Business Analyst,8,PhD,3,Consulting,Large,India,Hybrid,1,90747
Software Engineer,18,PhD,3,Manufacturing,Large,India,Hybrid,5,125784
Product Manager,19,Bachelor,6,Telecom,Small,India,No,5,111079
Machine Learning Engineer,6,Diploma,4,Government,Enterprise,India,No,3,109649
Machine Learning Engineer,17,Bachelor,16,Healthcare,Small,India,Hybrid,1,110712
Machine Learning Engineer,4,Bachelor,5,Education,Startup,India,No,0,66869
Machine Learning Engineer,7,Master,11,Manufacturing,Large,India,Hybrid,0,112171
Cloud Engineer,14,Master,19,Media,Enterprise,India,Hybrid,3,140102
Data Scientist,10,High School,6,Manufacturing,Enterprise,India,Hybrid,3,98171
Data Analyst,19,Master,6,Government,Enterprise,India,Yes,3,129001
Machine Learning Engineer,1,PhD,12,Retail,Medium,India,No,0,100896
Cybersecurity Analyst,4,Bachelor,15,Healthcare,Large,India,Hybrid,3,100329
DevOps Engineer,8,Diploma,19,Education,Startup,India,Yes,0,88080
Machine Learning Engineer,19,Bachelor,9,Government,Medium,India,Yes,3,114483
Cybersecurity Analyst,13,Diploma,7,Manufacturing,Large,India,Hybrid,0,95267
Software Engineer,8,Bachelor,11,Media,Medium,India,Hybrid,2,86005
Software Engineer,15,Bachelor,13,Retail,Startup,India,Hybrid,3,92484
Product Manager,14,Bachelor,6,Retail,Medium,India,Yes,4,112166
Machine Learning Engineer,12,Diploma,8,Finance,Startup,India,No,2,91833
Cybersecurity Analyst,17,PhD,10,Retail,Medium,India,No,5,127429
Product Manager,20,High School,16,Media,Enterprise,India,No,5,138156
Cybersecurity Analyst,0,Bachelor,12,Media,Startup,India,Yes,1,65222
Cybersecurity Analyst,20,PhD,6,Media,Startup,India,Hybrid,3,112069
Machine Learning Engineer,14,Bachelor,1,Telecom,Medium,India,Hybrid,1,98722
DevOps Engineer,9,Bachelor,5,Retail,Small,India,Hybrid,2,80969
Business Analyst,19,Diploma,15,Healthcare,Startup,India,Yes,4,81676
Cloud Engineer,6,Bachelor,4,Retail,Enterprise,India,No,0,100753
AI Engineer,11,Bachelor,18,Telecom,Startup,India,Yes,3,99019
Backend Developer,19,Master,10,Manufacturing,Enterprise,India,Hybrid,2,129208
Business Analyst,17,High School,10,Manufacturing,Startup,India,Yes,5,77208
Cybersecurity Analyst,3,Master,18,Healthcare,Enterprise,India,Hybrid,4,114641
Machine Learning Engineer,6,High School,10,Education,Small,India,No,4,78058
Software Engineer,18,Master,13,Healthcare,Small,India,Hybrid,5,100236
Business Analyst,12,High School,16,Telecom,Small,India,Yes,1,72144
Data Scientist,3,Diploma,17,Healthcare,Medium,India,Hybrid,3,79142
Cybersecurity Analyst,16,PhD,3,Education,Startup,India,Hybrid,1,99571
DevOps Engineer,19,PhD,19,Healthcare,Startup,India,Hybrid,3,100575
DevOps Engineer,8,Bachelor,8,Manufacturing,Large,India,Yes,3,101511
Cybersecurity Analyst,11,Diploma,11,Consulting,Enterprise,India,Yes,3,117737
Backend Developer,1,Master,13,Education,Enterprise,India,Hybrid,5,94446
Data Analyst,6,PhD,5,Education,Large,India,No,1,86215
Data Scientist,18,Bachelor,1,Media,Medium,India,Yes,3,105453
Business Analyst,1,PhD,1,Telecom,Large,India,Yes,4,91748
Data Analyst,9,Bachelor,3,Media,Startup,India,Yes,1,60078
Software Engineer,14,Bachelor,10,Consulting,Small,India,Yes,1,96762
Data Analyst,8,Master,12,Finance,Small,India,Yes,2,76393
Machine Learning Engineer,2,Bachelor,10,Finance,Large,India,Hybrid,5,111634
Software Engineer,13,PhD,12,Technology,Small,India,No,3,100031
Data Scientist,6,PhD,16,Technology,Medium,India,No,0,104680
Frontend Developer,4,Master,18,Education,Enterprise,India,No,2,92825
Backend Developer,20,Diploma,18,Telecom,Startup,India,No,1,90139
Software Engineer,7,Diploma,13,Healthcare,Small,India,No,5,86821
Frontend Developer,20,High School,5,Government,Startup,India,Yes,1,81184
Cybersecurity Analyst,20,High School,12,Consulting,Small,India,Yes,3,102822
Machine Learning Engineer,16,Master,8,Education,Small,India,Yes,0,109313
Machine Learning Engineer,8,Master,2,Telecom,Large,India,Hybrid,0,114488
DevOps Engineer,14,PhD,13,Finance,Enterprise,India,Yes,2,140671
Cybersecurity Analyst,16,Master,16,Healthcare,Startup,India,Yes,3,106849
Backend Developer,4,PhD,7,Finance,Startup,India,No,2,85522
Data Scientist,3,Master,17,Education,Medium,India,Hybrid,2,82210
Cybersecurity Analyst,11,Bachelor,4,Manufacturing,Medium,India,No,3,95410
Data Scientist,2,Master,17,Healthcare,Large,India,Hybrid,1,98271
AI Engineer,17,High School,13,Education,Startup,India,Hybrid,4,104524
Product Manager,9,Diploma,2,Media,Large,India,No,0,88938
Data Scientist,11,PhD,9,Education,Startup,India,Hybrid,5,100017
Data Scientist,1,Master,4,Manufacturing,Startup,India,Hybrid,0,68630
Data Analyst,14,High School,5,Healthcare,Startup,India,Yes,1,72199
Software Engineer,7,Master,3,Finance,Startup,India,No,2,68844
Software Engineer,9,Diploma,9,Telecom,Medium,India,No,0,77810
Data Analyst,1,Diploma,14,Government,Medium,India,Yes,0,66465
Frontend Developer,0,Master,3,Media,Medium,India,Yes,4,76036
Cloud Engineer,13,Master,15,Finance,Enterprise,India,Hybrid,2,129718
Cybersecurity Analyst,5,Master,17,Consulting,Medium,India,Yes,4,93866
Data Analyst,17,PhD,16,Consulting,Enterprise,India,Hybrid,4,126132
Frontend Developer,11,Diploma,14,Manufacturing,Startup,India,Yes,0,75915
Software Engineer,17,High School,2,Consulting,Enterprise,India,Hybrid,4,107804
Data Scientist,8,Diploma,15,Retail,Large,India,Yes,2,87572
AI Engineer,17,High School,4,Media,Startup,India,Yes,1,93374
AI Engineer,17,Master,1,Media,Startup,India,No,2,106967
DevOps Engineer,14,Diploma,16,Media,Medium,India,Yes,3,103368
AI Engineer,4,PhD,13,Education,Startup,India,Hybrid,4,109783
AI Engineer,10,High School,17,Retail,Small,India,Yes,2,107698
Frontend Developer,1,Master,1,Consulting,Large,India,No,3,78433
Cybersecurity Analyst,13,Bachelor,6,Manufacturing,Small,India,Yes,1,97288
Software Engineer,7,Master,6,Consulting,Startup,India,No,5,76950
Machine Learning Engineer,15,Master,19,Telecom,Large,India,Hybrid,3,135281
Data Analyst,20,Master,11,Education,Small,India,No,3,93893
DevOps Engineer,16,Master,16,Technology,Medium,India,Hybrid,1,114446
Data Scientist,12,PhD,9,Media,Startup,India,No,4,101283
Data Analyst,2,Diploma,4,Government,Startup,India,Yes,4,48002
Cloud Engineer,5,Master,13,Healthcare,Large,India,Hybrid,0,96161
Cybersecurity Analyst,2,Bachelor,6,Government,Startup,India,Yes,0,64627
Data Analyst,9,Master,7,Education,Small,India,No,1,69231
Software Engineer,6,Bachelor,11,Manufacturing,Enterprise,India,Yes,5,97103
Business Analyst,11,Diploma,17,Retail,Large,India,No,3,89326
Product Manager,8,Diploma,19,Retail,Small,India,Yes,0,88656
Business Analyst,6,PhD,13,Retail,Large,India,No,5,96692
Frontend Developer,9,Bachelor,1,Consulting,Small,India,Yes,5,78540
Software Engineer,20,Bachelor,9,Retail,Large,India,Hybrid,0,117004
Data Analyst,6,PhD,3,Finance,Startup,India,Hybrid,4,70704
Backend Developer,19,High School,15,Media,Small,India,No,4,90142
Product Manager,4,Master,2,Telecom,Medium,India,No,2,90012
Cloud Engineer,7,Bachelor,18,Technology,Small,India,Hybrid,4,93200
Business Analyst,17,PhD,14,Finance,Startup,India,No,0,93960
Software Engineer,19,High School,15,Telecom,Small,India,Yes,4,104903
Cybersecurity Analyst,13,Bachelor,9,Retail,Enterprise,India,No,1,117288
Data Analyst,14,Bachelor,15,Healthcare,Enterprise,India,Hybrid,2,101684
Business Analyst,1,High School,7,Media,Medium,India,No,0,48504
Business Analyst,13,PhD,17,Finance,Enterprise,India,Hybrid,1,117366
Frontend Developer,3,Bachelor,13,Retail,Startup,India,No,3,71879
Backend Developer,16,Diploma,13,Finance,Startup,India,No,0,77867
Machine Learning Engineer,16,High School,17,Media,Enterprise,India,No,4,148109
DevOps Engineer,17,PhD,1,Government,Medium,India,Yes,0,121701
Cloud Engineer,9,PhD,4,Education,Small,India,Hybrid,2,103360
AI Engineer,20,Bachelor,3,Consulting,Large,India,No,0,121995
Frontend Developer,10,Bachelor,8,Media,Large,India,No,5,100170
DevOps Engineer,8,Master,4,Finance,Small,India,Hybrid,1,76138
Backend Developer,14,Bachelor,3,Manufacturing,Medium,India,Hybrid,2,101699
Software Engineer,18,Diploma,13,Retail,Small,India,Yes,0,100439
Software Engineer,6,PhD,6,Government,Large,India,Hybrid,5,106170
Machine Learning Engineer,9,Master,9,Consulting,Large,India,Yes,1,117273
Backend Developer,19,PhD,18,Education,Large,India,Hybrid,1,132712
Product Manager,17,Diploma,1,Healthcare,Small,India,No,1,96665
Frontend Developer,4,High School,11,Government,Startup,India,Hybrid,4,52083
Frontend Developer,16,High School,14,Government,Medium,India,Yes,3,94325
Machine Learning Engineer,16,High School,3,Telecom,Enterprise,India,Hybrid,0,125434
Data Analyst,8,PhD,18,Government,Small,India,No,2,77685
Data Scientist,9,High School,5,Media,Large,India,Yes,5,93717
Product Manager,17,PhD,7,Retail,Large,India,No,1,124680
Business Analyst,17,Master,10,Education,Medium,India,Hybrid,1,90157
Data Scientist,3,Master,18,Consulting,Medium,India,No,5,92206
Cloud Engineer,4,Diploma,15,Finance,Startup,India,Hybrid,0,70262
Frontend Developer,2,PhD,3,Consulting,Startup,India,No,2,72207
Frontend Developer,4,High School,2,Education,Medium,India,No,2,60108
DevOps Engineer,16,High School,18,Government,Startup,India,Yes,2,98934
Cybersecurity Analyst,9,Bachelor,15,Finance,Large,India,Yes,0,111080
AI Engineer,11,Diploma,2,Healthcare,Small,India,Hybrid,2,105771
Data Scientist,18,Master,14,Technology,Startup,India,Yes,4,110407
AI Engineer,4,High School,13,Healthcare,Small,India,No,1,88102
Cloud Engineer,19,Diploma,4,Media,Large,India,Yes,5,119156
Data Analyst,5,High School,13,Education,Medium,India,Yes,1,66389
Product Manager,15,High School,10,Media,Startup,India,Hybrid,3,92201
AI Engineer,15,Bachelor,6,Government,Startup,India,Yes,1,108336
Cybersecurity Analyst,14,Bachelor,1,Media,Large,India,No,0,102434
Backend Developer,15,Diploma,2,Finance,Small,India,No,1,87817
Cloud Engineer,15,Master,4,Retail,Medium,India,No,3,110372
Backend Developer,17,High School,13,Media,Small,India,Yes,5,101926
Data Scientist,20,Diploma,14,Education,Startup,India,Hybrid,4,91253
Data Analyst,2,Master,11,Telecom,Enterprise,India,Yes,3,88255
Frontend Developer,17,High School,2,Retail,Enterprise,India,Yes,2,105435
Data Scientist,7,High School,7,Education,Enterprise,India,No,2,97571
AI Engineer,2,Master,16,Consulting,Large,India,No,2,120753
Product Manager,3,PhD,17,Education,Startup,India,No,1,96116
AI Engineer,18,Diploma,14,Education,Medium,India,No,5,126986
Product Manager,1,PhD,14,Government,Medium,India,Yes,0,100863
DevOps Engineer,11,High School,9,Media,Large,India,Yes,1,104425
Cloud Engineer,17,Master,5,Healthcare,Startup,India,Hybrid,2,96350
DevOps Engineer,17,High School,11,Technology,Small,India,No,3,104430
Software Engineer,16,PhD,6,Finance,Large,India,Yes,5,123539
Cybersecurity Analyst,0,Bachelor,6,Government,Startup,India,No,5,79586
Cybersecurity Analyst,2,Diploma,13,Healthcare,Large,India,Yes,2,76573
Frontend Developer,3,PhD,16,Education,Large,India,Yes,0,102448
AI Engineer,15,Diploma,7,Government,Enterprise,India,Yes,2,135244
Data Analyst,15,Bachelor,18,Manufacturing,Large,India,No,2,101272
Backend Developer,7,Master,18,Consulting,Enterprise,India,No,4,105684
Cybersecurity Analyst,12,PhD,18,Media,Medium,India,Yes,5,114685
Data Analyst,10,Diploma,10,Healthcare,Enterprise,India,Yes,0,81265
Backend Developer,6,High School,6,Healthcare,Small,India,No,4,70556
Frontend Developer,0,High School,3,Technology,Startup,India,Hybrid,3,53794
Frontend Developer,19,Bachelor,6,Technology,Large,India,No,1,100970
Cloud Engineer,19,Diploma,8,Media,Medium,India,Yes,1,117828
Product Manager,1,Diploma,14,Retail,Medium,India,No,4,83103
Backend Developer,4,Diploma,18,Finance,Medium,India,Yes,4,90069
DevOps Engineer,6,Master,7,Healthcare,Medium,India,Hybrid,0,91526
Machine Learning Engineer,19,Bachelor,5,Retail,Startup,India,Yes,5,99599
Backend Developer,10,Bachelor,5,Technology,Medium,India,No,0,88349
Product Manager,0,Diploma,8,Healthcare,Startup,India,No,2,68883
Machine Learning Engineer,8,High School,14,Education,Small,India,Hybrid,3,90453
Business Analyst,9,Master,13,Healthcare,Startup,India,No,0,68757
Cloud Engineer,18,Bachelor,5,Manufacturing,Medium,India,Yes,5,108277
Machine Learning Engineer,4,Diploma,7,Consulting,Small,India,No,4,78215
Software Engineer,4,High School,3,Media,Large,India,Hybrid,0,63357
Backend Developer,15,High School,6,Healthcare,Enterprise,India,Yes,2,104033
Data Analyst,12,Diploma,19,Manufacturing,Startup,India,Hybrid,2,74464
Machine Learning Engineer,1,Diploma,16,Finance,Medium,India,Yes,3,90458
Data Analyst,14,Bachelor,13,Media,Enterprise,India,No,0,100021
Software Engineer,5,Diploma,6,Consulting,Large,India,Yes,3,90078
DevOps Engineer,2,Diploma,6,Government,Medium,India,No,2,79431
Machine Learning Engineer,20,PhD,10,Media,Medium,India,Hybrid,0,138145
